naive,ar,arma,arima,ets,Average,CrossValidation,GA,NaiveBaggingRegression,ArBaggingRegression,ArmaBaggingRegression,ArimaBaggingRegression,EtsBaggingRegression,NaiveGBM,ArGBM,ArmaGBM,ArimaGBM,EtsGBM,esn
20.207253886,91.1917098446,136.269430052,89.6373056995,81.8652849741,83.9378238342,89.6373056995,24.3523316062,20.207253886,76.1658031088,73.5751295337,74.6113989637,70.9844559585,41.4507772021,48.7046632124,48.7046632124,53.8860103627,52.8497409326,34.7150259067
-27.7153558052,38.5767790262,67.4157303371,37.0786516854,37.0786516854,30.3370786517,37.0786516854,-23.9700374532,-27.7153558052,27.7153558052,25.8426966292,26.2172284644,24.7191011236,-11.9850187266,7.49063670412,7.49063670412,11.2359550562,-5.24344569288,-2.62172284644
-1.11111111111,36.2962962963,70.3703703704,35.5555555556,14.4444444444,31.1111111111,35.5555555556,0.740740740741,-1.11111111111,25.5555555556,24.0740740741,24.8148148148,24.0740740741,6.66666666667,6.2962962963,6.2962962963,10.0,18.1481481481,-3.33333333333
-78.1906300485,-70.2746365105,-62.7625201939,-70.436187399,-70.436187399,-70.436187399,-70.436187399,-77.7867528271,-78.1906300485,-72.6171243942,-73.0210016155,-72.859450727,-72.9402261712,-75.1211631664,-76.817447496,-76.817447496,-76.0096930533,-79.563812601,-78.9983844911
360.223048327,29.7397769517,62.8252788104,36.8029739777,418.587360595,181.784386617,36.8029739777,348.327137546,360.223048327,20.8178438662,18.2156133829,25.2788104089,33.4572490706,23.0483271375,6.69144981413,6.69144981413,10.4089219331,4.83271375465,7.06319702602
0.749063670412,38.5767790262,50.936329588,30.7116104869,37.8277153558,31.8352059925,30.7116104869,2.62172284644,0.749063670412,27.7153558052,23.9700374532,26.2172284644,27.34082397,8.98876404494,7.49063670412,7.49063670412,11.2359550562,-5.24344569288,1.49812734082
36.9230769231,89.7435897436,126.666666667,89.7435897436,88.7179487179,86.1538461538,89.7435897436,40.0,36.9230769231,74.8717948718,70.7692307692,73.3333333333,71.7948717949,47.6923076923,47.1794871795,47.1794871795,52.3076923077,29.7435897436,33.3333333333
-24.7104247104,38.2239382239,38.2239382239,37.0656370656,36.6795366795,25.0965250965,37.0656370656,-21.2355212355,-24.7104247104,32.4324324324,29.3436293436,30.888030888,30.1158301158,5.40540540541,10.8108108108,10.8108108108,14.6718146718,-2.3166023166,1.9305019305
-5.12820512821,30.4029304029,30.7692307692,30.0366300366,29.6703296703,23.0769230769,30.0366300366,-2.9304029304,-5.12820512821,24.9084249084,22.7106227106,24.1758241758,23.0769230769,6.22710622711,5.12820512821,5.12820512821,8.79120879121,-7.32600732601,-2.5641025641
33.1707317073,73.6585365854,73.6585365854,73.1707317073,73.1707317073,65.3658536585,73.1707317073,35.6097560976,33.1707317073,66.3414634146,63.4146341463,64.8780487805,63.9024390244,45.8536585366,40.0,40.0,44.8780487805,23.4146341463,30.243902439
-24.0740740741,32.5925925926,32.5925925926,31.4814814815,31.4814814815,20.7407407407,31.4814814815,-21.1111111111,-24.0740740741,26.6666666667,24.8148148148,25.1851851852,24.4444444444,1.11111111111,6.2962962963,6.2962962963,10.0,-6.2962962963,-1.48148148148
0.0,31.8518518519,31.8518518519,31.4814814815,31.1111111111,25.1851851852,31.4814814815,1.85185185185,0.0,26.2962962963,24.4444444444,25.1851851852,25.1851851852,14.0740740741,6.2962962963,6.2962962963,10.0,-6.2962962963,-1.48148148148
-2.52707581227,28.5198555957,28.5198555957,28.1588447653,28.1588447653,22.0216606498,28.1588447653,-0.72202166065,-2.52707581227,23.1046931408,21.2996389892,22.0216606498,22.3826714801,11.1913357401,3.61010830325,3.61010830325,7.2202166065,-8.6642599278,-3.97111913357
3.35820895522,32.8358208955,32.8358208955,32.4626865672,32.0895522388,26.8656716418,32.4626865672,4.85074626866,3.35820895522,27.2388059701,25.3731343284,26.1194029851,27.6119402985,5.22388059701,7.08955223881,7.08955223881,10.8208955224,-5.59701492537,-0.373134328358
-1.10701107011,31.3653136531,31.3653136531,30.9963099631,30.9963099631,24.7232472325,30.9963099631,0.738007380074,-1.10701107011,25.8302583026,23.9852398524,24.7232472325,25.0922509225,6.27306273063,5.90405904059,5.90405904059,9.59409594096,-6.64206642066,-1.47601476015
7.11462450593,40.7114624506,40.7114624506,40.3162055336,42.2924901186,34.3873517787,40.3162055336,9.09090909091,7.11462450593,34.7826086957,32.8063241107,33.5968379447,35.1778656126,23.3201581028,13.4387351779,13.4387351779,17.3913043478,0.0,5.13833992095
-5.24344569288,33.7078651685,33.7078651685,32.9588014981,32.9588014981,25.468164794,32.9588014981,-2.99625468165,-5.24344569288,27.7153558052,25.8426966292,26.5917602996,25.468164794,11.6104868914,7.49063670412,7.49063670412,11.2359550562,-5.24344569288,0.0
-0.373134328358,32.8358208955,32.8358208955,32.0895522388,32.0895522388,25.7462686567,32.0895522388,1.49253731343,-0.373134328358,27.2388059701,25.3731343284,25.7462686567,25.0,7.46268656716,7.08955223881,7.08955223881,10.8208955224,-5.59701492537,-0.746268656716
-0.740740740741,32.2222222222,32.2222222222,31.4814814815,31.4814814815,25.1851851852,31.4814814815,1.11111111111,-0.740740740741,26.2962962963,24.4444444444,24.8148148148,22.962962963,6.66666666667,6.2962962963,6.2962962963,10.0,-6.2962962963,-1.48148148148
0.371747211896,32.7137546468,32.7137546468,31.970260223,31.970260223,26.0223048327,31.970260223,2.23048327138,0.371747211896,26.7657992565,24.907063197,25.2788104089,25.2788104089,14.4981412639,6.69144981413,6.69144981413,10.4089219331,-5.94795539033,-1.11524163569
140.178571429,218.75,218.75,216.964285714,216.964285714,202.678571429,216.964285714,144.642857143,140.178571429,204.464285714,200.0,200.892857143,194.642857143,159.821428571,156.25,156.25,165.178571429,125.892857143,137.5
-58.0524344569,34.456928839,34.8314606742,32.9588014981,32.9588014981,15.3558052434,32.9588014981,-53.5580524345,-58.0524344569,28.4644194757,26.9662921348,26.2172284644,22.4719101124,-11.9850187266,7.49063670412,7.49063670412,11.2359550562,-5.24344569288,-0.749063670412
3.0888030888,37.4517374517,37.4517374517,36.6795366795,37.0656370656,30.5019305019,36.6795366795,4.6332046332,3.0888030888,31.6602316602,29.7297297297,30.1158301158,29.3436293436,11.1969111969,10.8108108108,10.8108108108,14.6718146718,-2.3166023166,2.7027027027
121.367521368,204.273504274,204.273504274,202.564102564,202.564102564,187.179487179,202.564102564,125.641025641,121.367521368,191.452991453,187.179487179,188.034188034,186.324786325,147.863247863,145.299145299,145.299145299,153.846153846,116.239316239,128.205128205
-88.4272997033,-64.490603363,-64.490603363,-64.9851632047,-65.1829871414,-69.5351137488,-64.9851632047,-87.0425321464,-88.4272997033,-66.0731948566,-66.5677546983,-66.6666666667,-66.1721068249,-76.7556874382,-71.6122650841,-71.6122650841,-70.6231454006,-70.8209693373,-73.6894164194
274.444444444,26.6666666667,26.6666666667,31.4814814815,31.4814814815,78.1481481481,31.4814814815,260.740740741,274.444444444,21.4814814815,19.6296296296,24.8148148148,24.8148148148,22.5925925926,6.2962962963,6.2962962963,10.0,-6.2962962963,0.740740740741
0.0,32.2222222222,32.2222222222,31.4814814815,31.4814814815,25.5555555556,31.4814814815,1.85185185185,0.0,26.6666666667,23.3333333333,24.4444444444,24.4444444444,14.0740740741,6.2962962963,6.2962962963,10.0,-6.2962962963,-1.48148148148
0.746268656716,33.2089552239,33.2089552239,32.4626865672,32.8358208955,26.4925373134,32.4626865672,2.23880597015,0.746268656716,27.6119402985,24.6268656716,25.7462686567,25.7462686567,14.9253731343,7.08955223881,7.08955223881,10.8208955224,-5.59701492537,-0.746268656716
-0.371747211896,32.7137546468,32.7137546468,31.970260223,31.970260223,25.6505576208,31.970260223,1.48698884758,-0.371747211896,27.1375464684,24.5353159851,25.6505576208,26.0223048327,7.06319702602,6.69144981413,6.69144981413,10.4089219331,-5.94795539033,-1.11524163569
0.749063670412,33.7078651685,33.7078651685,32.9588014981,33.3333333333,26.9662921348,32.9588014981,2.24719101124,0.749063670412,28.0898876404,25.8426966292,26.5917602996,24.3445692884,8.98876404494,7.49063670412,7.49063670412,11.2359550562,-5.24344569288,-0.374531835206
52.5714285714,104.0,104.0,102.857142857,102.285714286,93.1428571429,102.857142857,54.8571428571,52.5714285714,95.4285714286,92.0,93.1428571429,91.4285714286,64.5714285714,64.0,64.0,69.7142857143,44.5714285714,52.0
-34.9442379182,33.4572490706,33.4572490706,31.970260223,31.5985130112,18.9591078067,31.970260223,-31.5985130112,-34.9442379182,27.5092936803,25.6505576208,25.6505576208,23.7918215613,-12.6394052045,6.69144981413,6.69144981413,10.4089219331,-5.94795539033,-1.11524163569
0.373134328358,32.8358208955,32.8358208955,32.0895522388,32.0895522388,26.1194029851,32.0895522388,1.86567164179,0.373134328358,27.2388059701,25.7462686567,26.1194029851,26.4925373134,8.58208955224,7.08955223881,7.08955223881,10.8208955224,-5.59701492537,-0.746268656716
49.7206703911,98.8826815642,98.8826815642,97.7653631285,97.7653631285,88.8268156425,97.7653631285,51.3966480447,49.7206703911,90.5027932961,88.8268156425,88.2681564246,87.1508379888,60.8938547486,60.3351955307,60.3351955307,65.9217877095,41.3407821229,49.1620111732
-33.2089552239,33.5820895522,33.5820895522,32.0895522388,32.8358208955,19.776119403,32.0895522388,-30.5970149254,-33.2089552239,27.9850746269,26.4925373134,25.7462686567,25.0,-12.3134328358,7.08955223881,7.08955223881,10.8208955224,-5.59701492537,-0.746268656716
-1.47058823529,30.8823529412,30.8823529412,30.1470588235,30.1470588235,24.2647058824,30.1470588235,0.0,-1.47058823529,25.3676470588,23.8970588235,23.8970588235,23.8970588235,5.88235294118,5.51470588235,5.51470588235,9.19117647059,-6.98529411765,-2.20588235294
1.11524163569,32.3420074349,32.3420074349,31.5985130112,31.5985130112,25.6505576208,31.5985130112,2.60223048327,1.11524163569,26.7657992565,25.2788104089,25.2788104089,24.5353159851,13.3828996283,6.69144981413,6.69144981413,10.4089219331,-5.94795539033,-0.743494423792
0.373134328358,32.8358208955,32.8358208955,32.0895522388,32.0895522388,26.1194029851,32.0895522388,1.49253731343,0.373134328358,27.2388059701,25.7462686567,25.7462686567,25.0,8.58208955224,7.08955223881,7.08955223881,10.8208955224,-5.59701492537,-0.746268656716
2.29007633588,35.8778625954,35.8778625954,35.1145038168,35.8778625954,29.0076335878,35.1145038168,3.43511450382,2.29007633588,30.1526717557,28.6259541985,28.6259541985,28.6259541985,9.92366412214,9.54198473282,9.54198473282,13.358778626,-3.43511450382,1.52671755725
-2.23880597015,32.8358208955,32.8358208955,32.0895522388,32.0895522388,25.3731343284,32.0895522388,-0.746268656716,-2.23880597015,27.2388059701,26.1194029851,25.7462686567,23.8805970149,16.7910447761,7.08955223881,7.08955223881,10.8208955224,-5.59701492537,-0.746268656716
-0.740740740741,31.8518518519,31.8518518519,31.1111111111,31.1111111111,25.1851851852,31.1111111111,0.37037037037,-0.740740740741,26.2962962963,24.8148148148,24.8148148148,21.4814814815,6.66666666667,6.2962962963,6.2962962963,10.0,-6.2962962963,-1.48148148148
-77.9231398201,-70.8912510221,-70.8912510221,-71.0547833197,-71.0547833197,-72.3630417007,-71.0547833197,-77.5960752249,-77.9231398201,-72.1177432543,-72.4448078496,-72.4448078496,-72.9354047424,-74.8160261652,-76.5331152903,-76.5331152903,-75.7154538021,-79.31316435,-78.2502044154
356.343283582,26.1194029851,25.7462686567,32.8358208955,32.8358208955,94.776119403,32.8358208955,343.656716418,356.343283582,20.8955223881,18.6567164179,26.1194029851,24.2537313433,23.5074626866,7.08955223881,7.08955223881,10.8208955224,-5.59701492537,2.23880597015
-1.47058823529,31.6176470588,31.6176470588,30.8823529412,30.8823529412,24.6323529412,30.8823529412,0.0,-1.47058823529,26.1029411765,22.4264705882,23.8970588235,22.7941176471,5.88235294118,5.51470588235,5.51470588235,9.19117647059,-6.98529411765,-2.20588235294
0.369003690037,32.1033210332,32.1033210332,31.3653136531,31.3653136531,25.4612546125,31.3653136531,1.47601476015,0.369003690037,26.5682656827,23.2472324723,25.0922509225,24.7232472325,12.5461254613,5.90405904059,5.90405904059,9.59409594096,-6.64206642066,-1.84501845018
-1.09489051095,30.6569343066,30.6569343066,29.9270072993,29.9270072993,24.0875912409,29.9270072993,0.0,-1.09489051095,25.1824817518,22.2627737226,23.7226277372,22.9927007299,13.8686131387,4.74452554745,4.74452554745,8.39416058394,-7.66423357664,-2.9197080292
1.85873605948,33.0855018587,33.0855018587,32.3420074349,32.3420074349,26.3940520446,32.3420074349,2.97397769517,1.85873605948,27.5092936803,24.907063197,26.0223048327,24.1635687732,11.5241635688,6.69144981413,6.69144981413,10.4089219331,-5.94795539033,-1.11524163569
0.373134328358,33.5820895522,33.5820895522,32.8358208955,32.8358208955,26.4925373134,32.8358208955,1.49253731343,0.373134328358,27.9850746269,25.7462686567,26.4925373134,24.6268656716,8.58208955224,7.08955223881,7.08955223881,10.8208955224,-5.59701492537,-0.746268656716
-0.740740740741,32.5925925926,32.5925925926,31.8518518519,31.8518518519,25.5555555556,31.8518518519,0.740740740741,-0.740740740741,27.037037037,24.8148148148,25.5555555556,25.5555555556,6.66666666667,6.2962962963,6.2962962963,10.0,-6.2962962963,-1.48148148148
0.0,32.5925925926,32.5925925926,31.8518518519,31.8518518519,25.9259259259,31.8518518519,1.11111111111,0.0,27.037037037,25.1851851852,25.5555555556,25.5555555556,14.0740740741,6.2962962963,6.2962962963,10.0,-6.2962962963,-1.48148148148
0.371747211896,33.0855018587,33.0855018587,32.3420074349,32.3420074349,26.3940520446,32.3420074349,1.48698884758,0.371747211896,27.5092936803,25.6505576208,26.0223048327,25.6505576208,14.4981412639,6.69144981413,6.69144981413,10.4089219331,-5.94795539033,-1.11524163569
0.749063670412,34.0823970037,34.0823970037,33.3333333333,33.3333333333,26.9662921348,33.3333333333,1.87265917603,0.749063670412,28.4644194757,26.5917602996,26.9662921348,24.3445692884,8.98876404494,7.49063670412,7.49063670412,11.2359550562,-5.24344569288,-0.374531835206
1.13636363636,35.6060606061,35.6060606061,34.8484848485,34.8484848485,28.4090909091,34.8484848485,2.65151515152,1.13636363636,29.9242424242,28.0303030303,28.0303030303,25.7575757576,9.09090909091,8.71212121212,8.71212121212,12.5,-4.16666666667,0.757575757576
-2.58302583026,32.1033210332,32.1033210332,31.3653136531,-4.05904059041,17.7121771218,31.3653136531,-1.10701107011,-2.58302583026,26.5682656827,25.0922509225,24.7232472325,23.9852398524,2.58302583026,5.90405904059,5.90405904059,9.59409594096,18.0811808118,0.0
